ones,euclidean,minkowski1,minkowski3,cityblock,cosine,chebyshev,mahalanobis,geodistance,date
659.278883171416,659.7616946699627,660.8291377771534,660.2531122585359,661.9370904667758,660.242508205679,662.0183164326593,660.9346738467907,658.1831563011258,2020-01-01
504.85608568990654,503.9399961546163,504.753936291751,504.5929283751326,504.0813269487149,503.74099372668843,505.1538025486444,502.133274724261,505.6618332327813,2020-01-02
588.29460492417,589.8182244132707,588.468320621168,589.6477402400224,590.6695636587724,590.0714531731796,589.1049462561655,591.417879504568,590.6401026952946,2020-01-03
500.01169090462207,501.49419348376944,501.8887575551787,502.6746199805612,500.2692978748946,502.6320558096959,501.85322017043245,500.87744279080323,501.53786384920943,2020-01-04
931.2721971045413,933.0303330386535,931.5499637068726,933.1402334678298,933.7369539458668,932.9656052214825,934.146376578497,931.2953947402424,930.9828605155107,2020-01-05
373.1626493741086,369.76345451499304,370.49766546256797,369.7541522040989,371.9352818427218,372.20356433789493,371.2442949341105,369.635559983728,372.60140397340643,2020-01-06
249.18778898462784,249.8860999219123,249.9014796193692,249.64029322489256,250.86071260785565,249.37689207251736,248.81389245663155,250.63137474106034,249.90097673774198,2020-01-07
507.76593417367377,508.79584535663156,508.76451120257286,507.2982485765413,507.67951446271377,508.4272500487015,508.2146807971646,506.74652767686456,507.62419210567975,2020-01-08
462.3627813601524,462.59445737071707,460.4467498508601,461.38974659657106,462.90590634145144,460.90468703714646,463.44737272498514,462.4498869546368,462.03647279037574,2020-01-09
491.691341178157,491.3477785310616,492.80521598425764,492.2457148051785,492.5730773185173,492.6866953268866,492.3322907687467,492.55193598993856,492.78348250865326,2020-01-10
510.77527394357185,513.1979617632744,512.0211901584887,510.0425938188564,513.4227485821443,510.03650221812603,511.03275690110326,510.0412902882483,511.32632004595996,2020-01-11
429.61858424109175,427.18063680154165,429.89266876271313,425.69715681319366,427.8033148531098,426.57614606467416,429.8743037394934,428.16869268210826,427.3035841461089,2020-01-12
351.40509162325395,349.4824515534748,349.7031771541714,351.5152776886665,351.44692969431026,351.620111510341,351.6914550350116,352.5472576728499,352.03694044262323,2020-01-13
565.3914750261736,563.6875866312042,564.1432421200512,564.8837267018557,564.5321501655596,565.3282168810715,565.6953133330405,565.4683503701438,562.7272423850087,2020-01-14
705.2735192638523,706.1469156865917,705.5531427766579,705.0293268442257,705.5649692631484,706.5101787284405,705.641939974425,705.3364744455473,708.6386501543207,2020-01-15
793.0411832777419,795.1467615344401,794.6320042014984,793.9147208888545,795.6864218674444,794.9778251526498,794.9772965939502,794.9769499312933,796.6917803452419,2020-01-16
268.85375022186497,269.5781757318214,269.12714433231685,270.4446682680886,268.1473190571653,268.4408158569496,270.2742412608884,269.6756916965915,269.3659539545009,2020-01-17
347.595133663987,349.0565988506037,348.53424903769996,349.6282597192959,347.3856398996652,347.2740486911097,349.92145179740623,349.5606494443052,349.2437703164668,2020-01-18
343.2105875817132,342.5835788278166,341.37432999044825,341.3561450855451,341.77658818202457,343.0049974161989,342.7039718325504,344.18286289659125,340.5093924440155,2020-01-19
358.59656461717407,359.76374775296324,359.65720949161084,356.54850214208,359.5059001079422,359.7664952017033,359.0153625465115,359.9555903155806,362.0707471069893,2020-01-20
446.8383992452792,444.6979156535981,446.8102031440819,445.20627422366624,443.6075511516444,448.7637117754189,444.6965751400433,444.46196673467927,443.42200272211824,2020-01-21
466.88647571188915,463.2309851112239,462.04231472466915,463.75063766807943,463.6515877885738,462.1925276696834,462.3156413085293,464.2502742331124,460.2606304134465,2020-01-22
563.4996101222583,563.8752555055527,563.9858796717149,562.8657713549619,564.307376411258,562.9942048877523,564.9064419993327,561.5016762490127,561.8126685802227,2020-01-23
519.3323636096159,516.1111296804434,517.4150863754443,517.6922479626694,518.6900368021223,517.1046535950745,518.9021037636287,517.9533223918397,519.9394674388557,2020-01-24
380.60158889681975,383.8679570035632,381.11221564438006,385.20352669306254,383.5366111797932,383.137411812749,382.65341422219024,381.963573095801,384.47494435695353,2020-01-25
378.414722226856,378.72963642349873,379.2863708270435,377.2935111925834,378.9072673018485,378.56765709366556,380.56036700298046,377.72064372305795,377.27750235014366,2020-01-26
244.71880970627498,248.9479464112958,247.0647268731982,247.8824030115074,244.61866913797414,248.46577222119964,251.99127335393146,247.44341136284447,247.50768098659216,2020-01-27
561.8871932008545,562.0515830584957,560.8426798351556,560.0111393281665,560.2110480170345,562.3375719504775,563.5883148848789,564.4224101843552,562.0893844317372,2020-01-28
211.26778153983045,212.23694540353893,211.60553904695377,208.4163497683657,212.24888876643905,213.96274543076305,212.04050855690377,214.1366144005884,211.4934438974612,2020-01-29
688.7997405367669,691.4354348574818,690.8426084387249,690.6125450521055,689.9676844134965,691.2119335347365,687.0599016839283,685.9531483385978,691.1476692064019,2020-01-30
681.1950333155197,681.7903568268024,681.5639594361282,680.5226386682432,682.6823350705239,681.7077838885298,681.2141512666695,682.8279683994028,682.0338903158131,2020-01-31
660.185334719811,665.0090953957631,659.4997168122967,662.9903303387433,657.9638522616568,663.7455692573396,662.8800535431948,660.3231629820655,660.8330332176505,2020-02-01
565.5842138705174,568.6107685816071,568.3000908262246,566.2211620986749,566.9605274681464,565.7337723632622,564.6439747532078,565.9637901016775,565.9728750956374,2020-02-02
562.8914039937905,562.6997176959947,562.4599737338534,565.3019553189622,561.3572646978157,563.0439429493831,561.2450835703894,562.3791648441502,563.1231312651271,2020-02-03
274.6286327470882,271.65565070321475,271.71889130794125,277.24648041294756,271.94314197682417,274.2176701940026,273.2237629263251,274.01627745133305,273.4358093582002,2020-02-04
444.7387113083076,441.868024060993,439.7053179983574,440.7717304451379,441.08444062360763,440.6564844450721,442.5340936195681,442.44816001661377,439.4491016232496,2020-02-05
245.69406520450147,243.1516232875884,242.5322359229714,241.79410378348496,241.45060550395502,244.76989400003683,244.74370570268326,241.9125644364649,242.53354388781642,2020-02-06
331.61911485194764,333.1847468768914,331.4460442514286,330.12964739001814,331.39295172431173,332.5972952059093,330.94091759962,330.50830043450435,333.13182250360865,2020-02-07
184.79508017350082,187.40929171630134,185.39234181548827,185.76804611440517,185.80302139924711,186.87023779735546,188.10132488701902,185.75422007347072,183.60040998613204,2020-02-08
159.04356534603016,158.04895523609352,160.0820634073009,159.37735015182062,158.05483375604683,158.80890724089522,159.41549300835388,158.457757408914,159.18054191311083,2020-02-09
612.380932794493,614.5335520356701,613.0740863570852,617.2579960770955,611.0537985747121,613.8492773240206,611.6177460255075,611.3491948198327,611.1607683700574,2020-02-10
399.89634892514863,399.994101367088,399.5545763629588,399.1301336893522,401.2978034007017,399.20458709421746,401.359739109193,398.486579808094,402.72741192476155,2020-02-11
398.94595153188476,399.2355865465473,402.00723249501357,398.34642574747977,400.4071517550004,402.64914081591957,399.6990979468415,401.56381624983885,399.5118029076835,2020-02-12
485.7474418858188,485.4089093343354,482.5825649707052,484.90708920496775,487.24793696775356,486.18487517683707,485.29345635141004,484.5184709159747,483.8263422774206,2020-02-13
331.0421513743854,332.3162194871761,329.41785096178205,330.5519051017958,330.00984900582836,328.09774835317864,327.2170744227964,327.74768223965543,329.3440640881769,2020-02-14
289.6225961590681,291.36943952658334,291.17808590284477,288.84901946274033,290.22786521831097,287.9430838185689,291.0993802780779,289.9869172741235,289.20113707992766,2020-02-15
310.08659907423873,311.1732116718728,311.6820825166676,310.2241781414767,312.07490288471564,310.09640110587054,310.2397900881255,310.9283028485013,310.82355948276995,2020-02-16
572.6047220046888,574.0191974698971,570.8400383230157,569.9694315689908,575.0253091389591,571.9490511104743,570.8185029465429,571.9821768914778,569.868483642782,2020-02-17
612.2471823559437,614.7628547364106,612.6025997908362,611.2321084197233,611.2694991736538,608.7672603917109,609.734162393741,612.7485349399172,610.3614512959232,2020-02-18
362.1888663617755,362.9756867102292,362.03129230540816,364.9774925444364,363.60048490397935,363.0300000944559,360.5877748340105,363.3065150269082,362.75569314525757,2020-02-19
509.7080714531295,511.91445846380986,507.4283455212545,508.2893284199797,509.6064093402769,507.02051518434996,511.59967689674755,509.7779544205593,510.77334113248116,2020-02-20
773.0711699352246,770.6285130784789,772.8355667493876,774.1694192839778,772.2100969950126,771.3926080543415,770.2864837432676,770.1558761484443,772.6581178938636,2020-02-21
199.03726136555613,200.58025145708098,199.27813750611764,201.42263819441274,200.16066507012494,199.87205622235962,201.04487346210374,200.7614027575969,199.6342186998673,2020-02-22
755.0798233094592,756.6752778145644,754.1796767245389,756.76357849797,757.6449330096414,756.1372320254691,757.0011201598331,757.3661396218788,756.9143415737719,2020-02-23
677.0208568555913,675.2557313127986,673.7033962557025,676.0510462611907,677.6207416397008,673.6954355696325,674.7588877505202,677.905200346542,675.2315894297631,2020-02-24
618.1258899550735,617.1785748584545,617.602186520898,616.4622586903456,616.8490306227745,619.9773443164347,619.1446702574846,617.0033928207367,617.9020248079021,2020-02-25
368.45965169478836,369.3223223196011,368.73819640603847,368.51563279723655,368.61664117734756,371.1337374426173,369.37660239563263,369.43947766197874,370.7147240428329,2020-02-26
1154.3361780582363,1153.9416178166248,1154.074665431643,1153.1680474537288,1154.2219779619984,1157.2044879448176,1157.4644949896478,1151.894701796599,1150.8858222709048,2020-02-27
692.8550512295014,692.5662320675972,695.1196317227048,696.1584791370278,696.2200609611234,695.193896363476,693.1547846055776,694.541086023921,693.4295381332279,2020-02-28
399.94389646669913,397.23258794376784,396.78139852058007,397.82054610523744,398.1335804114311,397.7981807049781,396.82560715958294,397.2511276241162,399.61142891037616,2020-02-29
757.0625372463057,757.8620055383195,755.6071888458284,756.174410065566,759.9550996748783,759.645803124637,755.8527986695792,755.9322732132227,757.2435852187996,2020-03-01
676.1439564341263,678.057379795318,678.6365271758834,677.4335584778703,678.5384872438414,675.6458467883219,675.5111722215029,677.8079118489411,678.1280460634823,2020-03-02
619.2758013245606,617.4265069099858,616.2605422152777,618.2008708444907,618.5395207414174,618.4917882869007,616.3809836920589,618.0514435110867,617.4104593733806,2020-03-03
366.34948568105966,370.7753175235491,367.8207533296668,370.3580717301466,370.27430465394445,367.42791612286305,369.27314697953943,369.0018516708758,370.03405765526975,2020-03-04
1153.984008013893,1153.739302884986,1157.574662832502,1153.5184855587834,1154.1994230353525,1156.8580365686885,1150.9976923615816,1156.036469062802,1155.1851828691724,2020-03-05
693.5280889494744,693.9743547924439,699.1627031098931,692.7585536235792,695.7875201025834,694.5458838168884,696.3898362941384,693.7678895957033,696.5955814333332,2020-03-06
392.8242093400713,397.14778391605716,397.5178369675493,397.7872427248858,397.7238887821677,397.9971966853758,398.616427224879,396.67667460974934,395.67696753766165,2020-03-07
421.87633295918533,424.28565643690615,423.67915425075205,422.1203793048793,424.0706705080067,424.8326533554573,424.44598380561547,423.47456533119384,422.8871361411245,2020-03-08
775.333061271953,773.8761899070712,775.9407096107685,774.9106989397878,776.3239985898256,776.7394357910639,776.1042691393758,776.2539825004122,773.0503593130834,2020-03-09
479.56847969566985,479.2579463482659,479.8116278063924,482.85882035790246,479.2762524594267,477.8512498734824,480.359057212685,481.0576182996224,482.48912352552594,2020-03-10
313.9254536843135,313.09717533929995,310.5978075928019,312.10218757396717,310.5062365310977,310.5454761479657,310.8835127207848,309.6657763941698,310.5656797782133,2020-03-11
339.0339970097739,337.708112654061,339.88990193211043,338.1694677885197,339.32390824450783,337.78383838259947,337.8234092678121,333.2094656970866,338.59205157162944,2020-03-12
231.92689560418017,229.9566392628477,233.73853123508806,231.86377087859293,227.76686225794035,230.6249782677043,233.33513089058718,229.83148510662633,232.8974854428242,2020-03-13
228.7755913206094,225.50305993227067,226.99357273550712,225.25030041870815,227.3039067318942,228.2373621826149,227.38692060284075,226.93628553797413,228.86173573160985,2020-03-14
395.3970053880724,394.80095525056936,394.57260273129145,397.18416500775743,395.62445594148596,396.236381253908,393.775382387598,395.79554892401103,395.201827894208,2020-03-15
729.5941892694841,724.6578788993818,727.1167595972918,727.1436733529744,725.8808428125988,725.1409296565845,726.7590095276721,729.2937831074116,727.9473060719642,2020-03-16
504.45066547826355,505.63548010667114,505.08921738680874,507.13653787546775,505.72121816731567,506.3643371993387,505.9022445352796,505.54762475922934,505.384986255695,2020-03-17
758.0722630108568,757.1550349536734,757.6923213102439,757.4388557958293,755.7559227876134,758.1142754337593,761.528668243325,758.4285630158788,757.7586159410012,2020-03-18
548.3583743368251,548.9709188507376,548.3909127753193,550.7394341244028,550.139143794265,549.4905234003463,548.9944496298972,547.9244977885445,550.5062227746915,2020-03-19
231.1261052410837,232.19798162211524,232.00572612103537,232.52377457982948,232.2935806912646,232.61076280105618,231.12459691371305,230.91834715243695,231.414116558763,2020-03-20
465.20778137012593,464.8128985972037,465.98371879453566,466.0234249218861,464.8758120885574,464.94678710749787,465.951004517482,469.02970865132517,465.26709323802254,2020-03-21
213.73466960089058,211.40528212474953,213.71699884583967,211.6216774683903,211.33121197670434,212.97704872683897,213.7449417742809,212.81318822230875,211.98235091500038,2020-03-22
268.2392779046701,262.68576609815966,265.88048150464977,265.67062793604646,266.410126619862,263.9845045839156,265.3792377499464,266.09718514817246,266.9428765858664,2020-03-23
251.62898416905279,250.67351971243923,249.56744736364806,250.3079203122708,251.54418585206832,250.4767896405134,249.232861707168,247.6845494248039,250.37821232783287,2020-03-24
270.4443958567192,270.7077906248676,271.79228781162544,269.775236827243,270.3425727695551,269.65749938810467,269.9625941532314,270.7527840977482,270.61113823083764,2020-03-25
576.981743547662,576.9456552091971,580.8172784111644,576.7415589159536,579.5770088417762,578.900520019878,577.3317546445068,578.4573067128831,578.3052760957703,2020-03-26
476.01500450674297,478.43164850418026,477.82799818484705,475.50522668219185,477.8774117262144,479.5958896297556,475.57791291904334,478.14736845062316,478.3106279973327,2020-03-27
315.14250631599623,311.98238328331195,313.7215694337258,312.6507927224633,309.73555576105326,309.4416507029366,312.28617045992473,313.8300889012303,313.27364128626516,2020-03-28
689.2969022767209,688.1969244504544,690.2936719745537,688.7268780112934,690.1479410985274,687.1882416127547,688.8573593984358,689.2701152778011,690.2394675549842,2020-03-29
527.380976975335,530.0492938494608,530.041455375497,529.634086276378,524.6477378429627,526.474472870872,527.4639654524454,527.0302135531623,529.7759546343859,2020-03-30
579.9951026136077,579.0264624384351,577.3712789122336,578.0403084484499,577.7701179912247,582.3081652856844,582.4000757758567,579.6994954961367,578.5844249730837,2020-03-31
367.5072109854365,368.090528753846,368.3232607826469,368.81606451938296,367.1833870986602,368.00884103000345,369.8971573289614,367.9986360699499,367.1465475071242,2020-04-01
640.5504308448872,639.3083246812059,638.27475725768,640.1833127522598,639.5682902179828,640.005147594818,638.7254623599256,639.7511314724496,640.2123585980052,2020-04-02
454.9265057871253,455.3107283679153,453.1719835649309,456.02161932134265,455.99317384200566,453.8877692962523,453.2636561663587,453.4727083825794,453.5532789689829,2020-04-03
571.428281394957,573.2733514574545,573.4007176667716,574.7115785123121,574.2901324540459,571.3796078990068,569.8515648034899,571.0337003255297,574.3008504960513,2020-04-04
334.5992217833117,333.57648583819685,332.85230893300627,331.6510951291587,333.1307248812228,334.2790190684462,334.50257673537953,334.71731092784546,334.66730783804815,2020-04-05
449.73437852301674,449.36083518467836,447.9245430253619,450.3979693367136,449.81363898702824,447.41845272252726,450.9302240196291,446.90602859841135,448.9298204237847,2020-04-06
288.2478576797112,287.2568680532414,287.6969095078582,285.8933779634676,288.9550856132612,285.61263626392156,288.1455787516193,287.85348794803446,285.86894275635257,2020-04-07
308.71759346161923,306.90769537114033,307.389755720209,306.54669716908097,308.59975499507266,307.9148711125715,308.5115661036101,308.8032059288184,309.3883773291992,2020-04-08
477.7595604337165,478.3480967075142,478.08620970320897,474.22853747323495,476.59424195073325,479.0947511733771,480.252245994774,477.18768225493045,477.9878097185971,2020-04-09
456.1100863384446,453.56246981017455,454.96985879502,455.0155045207486,453.50580032003637,453.23655427612573,452.58868971838655,454.0211745038257,453.21096077224433,2020-04-10
673.7012585573625,668.620086271166,670.655072667904,670.7866089367085,673.9604028239992,670.5914412073056,672.4621237550932,673.7880185164299,674.7607395263968,2020-04-11
582.6585550066881,585.6956256503147,582.9985645784604,584.1567125522215,584.3967169658541,584.071202343376,583.8225601162663,584.308491184701,582.9627418266193,2020-04-12
477.5880260907917,477.9207002266237,478.27786260872307,477.9331999603994,480.2808042060534,479.23776984579695,481.13340754998876,476.9650482136835,476.56095684920894,2020-04-13
192.1666266529355,192.81224195383732,191.64274946495843,191.73530577008614,190.94546840129607,191.9696871815516,191.4248510503988,192.49725171668715,190.3994374544909,2020-04-14
395.8552281704192,394.18314345834085,396.4417607447393,394.3702153705194,395.3420164365093,397.1799922508058,394.73675717923174,394.5809142556068,394.16340311678755,2020-04-15
469.4419193961005,468.28342117856164,470.8509044721582,468.1001428621177,470.5241900841253,469.6977971467294,469.51968195642183,470.09427458342134,471.22620808654244,2020-04-16
529.6963551570658,529.3083425597599,529.2446547487642,530.0770770787512,528.9370733639192,529.6381968398034,529.4546580192956,531.0710250548482,529.0904289553541,2020-04-17
432.0292449318665,432.104540720146,431.4690186695389,430.00524900636054,434.1743555841713,432.18987402311063,433.36612685106957,432.08807312638237,431.730538685281,2020-04-18
884.4485890184941,880.702266277505,884.5159775488307,884.084769409947,881.0794561393051,884.7400625098998,881.5896651446324,883.265388418132,884.9957527322338,2020-04-19
468.19097755219696,469.6977916014471,470.11470969567836,465.6593527871936,469.1508156396245,468.61727348379986,468.32010953939863,468.15996140148104,467.97961567468457,2020-04-20
179.97035465641886,181.91559128423577,180.17853079173128,180.30487875145025,180.5296161201574,182.09810555583562,181.31046032636112,179.0870395350175,179.50419779341672,2020-04-21
250.29072088287967,248.1601693188005,249.27421342670527,246.56641114994406,249.23763743696065,249.17402288197297,248.63109864367325,247.9939851330637,247.66320816236612,2020-04-22
361.8997544220568,364.2436029932845,361.57908497018525,362.61815541738156,363.6469599848849,363.1453101330354,360.7250229739056,363.4996997827345,363.32256171490644,2020-04-23
557.0585277302661,553.8944279282593,556.9766595584388,556.9774784665273,555.3822069068635,556.2739584000675,559.9033841042911,559.645423976319,556.2688631561491,2020-04-24
550.9494127169744,551.7176118401371,556.3549258249798,553.2612783021008,553.067595074388,553.6542478439451,552.9682934877856,549.6518443914375,555.2686485651384,2020-04-25
852.7839955275757,858.8631193667727,853.9532007404337,857.0801116828125,855.9227346129419,855.0999057290348,856.9360785098319,857.2875823848024,856.5119032841426,2020-04-26
967.9897787873326,969.2728044155923,971.5695810762286,968.1077912710402,972.7436258786315,973.7762152120586,972.2624671068758,974.4008658712619,975.1596602575362,2020-04-27
506.47240672858914,508.4186706316894,502.13529461146055,507.3526747360762,504.62939523918703,504.20842804514473,505.0360891870518,505.7424555320814,505.8153514829397,2020-04-28
525.7934138811117,527.523786360782,528.67374457582,527.3382505236104,527.9520855868689,528.9206852786197,528.6446359670906,526.7415327042481,528.3719947993293,2020-04-29
188.79681049719804,189.1169598301252,188.0282682475214,189.31913053339844,189.48820065883308,187.62846886994498,188.9572797126361,187.6336041634789,188.43193659538173,2020-04-30
